0,1,2
2020-12-02 09:00:08,1334059767422042112,"this song hits different when someone who says ily to me and gives this song to me now leaves me 👁👄👁
https://t.co/ajZkma7ctB"
2020-12-02 07:21:50,1334035029387661313,lucunya liat orang lain temenan
2020-12-02 07:16:14,1334033619610845186,"@munconvos capricorn, hufflepuff, idk, infp-t"
2020-12-02 07:14:50,1334033264340729859,someone pls ask me out so i can sing heather by conan gray
2020-12-02 07:14:11,1334033101308084225,so basically tmr is 3rd december?
2020-12-01 14:45:10,1333784207093469184,i hate being left behind
2020-12-01 14:44:54,1333784141255516161,ah ga lucu mainannya ninggalin
2020-12-01 07:48:42,1333679399829323778,*ikut memainkan pasir* https://t.co/qC3zawndsm
2020-12-01 07:46:55,1333678954478071808,..........1. sisanya temen ya temen gitu doang https://t.co/wZDdqj54Pt
2020-12-01 07:02:11,1333667693946236928,meng sengklek alias aku pegel bikin yg satunya
2020-12-01 07:01:58,1333667642159161344,:O https://t.co/RfU4L9dXol
2020-11-30 14:44:56,1333421762063679491,"@munconvos ai, means love in japan"
2020-11-30 14:44:27,1333421642026942464,@munconvos anw maksudnya loc tuh apa.............
2020-11-30 14:43:21,1333421365311856641,@munconvos boleh!! pronouns kan ga harus sama kayak sex birth
2020-11-30 14:42:29,1333421143735164930,i wanna ruin our friendship
2020-11-30 14:40:36,1333420669875339273,@turmoilheart BIAN!!!! thank you so so so much 🥺🥺💗💗 https://t.co/iAKcBdnpzB
2020-11-30 14:00:07,1333410483286679555,@munconvo tonton fancam hyunjin aja nder sumpah dia face expressionnya keren banget
2020-11-30 13:55:00,1333409194343428097,"my hands is clear now, there is no more ugli scars on there 🥺✨"
2020-11-30 13:54:38,1333409101859102720,LIKE CAN U GUYS BELIEVE AHFJSJCJSJJD
2020-11-30 13:54:26,1333409052324294656,"tw // mention of selfharm , self harm , self-harm.
.
.
.
.
.
.
anw it's alr a month since the last time i'm hurting… https://t.co/rr8BTKAVKa"
2020-11-30 13:53:05,1333408713386782726,"please be happy vio, we will create a new journey tmr 🥺💗"
2020-11-30 13:51:14,1333408249689739264,oh God finally he remember the password 🤲 https://t.co/zdTJZhnrMN
2020-11-30 13:02:03,1333395871153545217,if this aint me 💀💀💀💀 https://t.co/Z9DTSKCL9I
2020-11-30 12:59:26,1333395210861047813,"RT @JYPETWICE: TWICE
I CAN'T STOP ME (English Ver.)

Released Online
FLO https://t.co/hsEpT0rV7L

#TWICE #트와이스 #ICANTSTOPMEEnglishVer"
2020-11-30 12:59:05,1333395125196578816,plis tahan aku gamau beli bubble hyunjin
2020-11-30 06:07:17,1333291491322576900,@imajinais udah makanya kalo jomblo ya jomblo aja https://t.co/VwVlRJcrLF
