0,1,2
2021-07-01 14:26:28,1410605729153568778,"RT @NCTsmtown_DREAM: 시즈니이이이
오늘 첫방 끝났어요 !!
여러분에게 이번 활동이 선물 같았으면 좋겠어요 ㅎㅎ 낼도 낼모레도 인가도 많이 응원해주세요!!
Fullsun

#HAECHAN
#NCTDREAM #HelloFuture 
#N…"
2021-07-01 14:26:25,1410605717111795717,"RT @NCTsmtown_DREAM: 시즈니💚 
드디어 첫 방이당!! 앞으로의 Hello Future 하구 Diggity 다양한 모습 보여줄께요 기대해요옹😎

#JAEMIN
#NCTDREAM #HelloFuture 
#NCTDREAM_HelloFut…"
2021-07-01 14:26:20,1410605698224820229,"RT @NCTsmtown_DREAM: Hello Future 헬로퓨처 첫방!! 재미있었어요ㅎㅎ
이번 활동은 음악방송 계속 하면서 제스처 많이 바꿀 예정입니다 히히

#JISUNG
#NCTDREAM #HelloFuture 
#NCTDREAM_Hello…"
2021-07-01 14:26:18,1410605686396907539,"RT @NCTsmtown_DREAM: 첫방 Hello Future ㅋㅋㅋ 어땠나영 ~ 내일 또 봐요!

#CHENLE
#NCTDREAM #HelloFuture 
#NCTDREAM_HelloFuture https://t.co/jCn9EtDOGw"
2021-07-01 14:25:55,1410605593543381002,"RT @NCTsmtown_DREAM: 오늘 첫 방!!! 청량한 Hello Future랑 멋있는 Diggity 잘 보셨나요? 앞으로도 많이 기대해주세요!!!

#RENJUN
#NCTDREAM #HelloFuture 
#NCTDREAM_HelloFutu…"
2021-07-01 14:25:37,1410605516254957574,"RT @NCTsmtown_DREAM: 💚🌈✨💚✨🌈💚
🐯🐶🐬🐹🐰🦊🐻

#NCTDREAM #HelloFuture 
#NCTDREAM_HelloFuture https://t.co/tpXc57bjl8"
2021-07-01 14:25:20,1410605445492875269,"RT @smjsmjnct: ʜᴇʟʟᴏ🦊✨✨
#Renjun #런쥔 #仁俊 #ロンジュン #RyonkoDREAMFA https://t.co/nNUwZmnYS1"
2021-07-01 14:25:15,1410605422336114694,"RT @NCTsmtown_DREAM: Hello Future 헬로 퓨처 첫 방이네요 드디어!! 이제 다시 또 시작이니깐요 시즈니 우리 자주 만나요~~~~ 오늘 무대 괜찮았나요? ㅎㅎㅎ 재밌었다아 :)

#MARK
#NCTDREAM #HelloFutu…"
2021-07-01 14:24:59,1410605355734732816,"RT @HRJVISUAL: : who sleeps the latest?
🦊:jeno! Whether i sleep or not sleep, there's sound coming from his room, he's always awake"
2021-07-01 11:56:32,1410567997442256905,RT @POPCORNBOBO323: 🦊✌️ https://t.co/nYQRFTE05T
2021-07-01 11:16:05,1410557820320182275,RT @23jellies: renjun bbl update 💛 https://t.co/4eQOh7xRFw
2021-07-01 11:12:25,1410556894897262594,"RT @HRJFEED: RENJUN CENTER

#RENJUN #런쥔 #仁俊 https://t.co/a7oUW06jk5"
2021-07-01 10:50:16,1410551322831556610,"RT @Renjun323_ID: Renjun ending fairy🦊💛

#런쥔 #RENJUN #NCT런쥔 https://t.co/srRk5aCKo4"
2021-07-01 10:48:36,1410550901241049089,RT @renminrise: haechan -&gt; renjun -&gt; jeno ending fairy!~ https://t.co/Bzoj1q36u5
2021-07-01 10:48:26,1410550859566522377,RT @littlemoreluv_: 젠런 엔딩 찢었다 https://t.co/MtAbJVmbOc
2021-07-01 10:47:54,1410550725789163523,RT @00FEED: 00s are all ending fairies today 🥺🧡 https://t.co/jiav3cbiwo
2021-07-01 10:47:47,1410550695590125568,RT @renminrise: renjun ending fairy!!😭 https://t.co/f4QWx9Dcxk
2021-07-01 10:47:43,1410550680469655553,RT @LOOKSHRJ: ending fairy! 💛 #RENJUN #런쥔 https://t.co/7Z93800Joa
2021-07-01 10:47:40,1410550668679544833,RT @HRJFEED: #renjun ending fairy 💘 https://t.co/kaHrN4Wkir
2021-07-01 10:19:34,1410543593941467141,@NCTDreamINA Kece banget ya kan😎
2021-07-01 09:35:19,1410532461591744514,@campdenoren23 Dah janjian sebelum berangkat
2021-07-01 09:32:53,1410531847184916480,"@renjunbase Renjun be like : emang bukan aku, kan yang ngedye mbak-mbak/mas-mas salon"
2021-07-01 09:29:08,1410530903869190151,"@NCTDreamINA Pagi udah 22M-an nder, tapi gapapa, ayo semangat streamingnya!!"
2021-07-01 09:26:46,1410530306717675523,RT @HRJFEED: #renjun from jaejae's instagram post https://t.co/b2ZiCl9ATS
2021-07-01 09:02:39,1410524237626961925,"RT @renminrise: renjun say at that time (when they promoting chewing gum) actually he just sing it without understanding the lyrics, it was…"
2021-07-01 09:00:04,1410523588965257224,"RT @renminrise: these renjun fans😂😂 they are saying ""renjun-ah, cute! cute! cute!!""

https://t.co/L29hxeMMmn"
2021-07-01 08:58:48,1410523269233463303,"RT @HRJFEED: renjun was asked about his impression and he said ""it was fun because the two mc did a great job"" ""renjun-ssi, how is your voi…"
2021-07-01 08:58:30,1410523192607735808,"@chitaglorya Bismillahirrahmanirrahim. All rules done. Makasih banyak udah adain GA ini kak, wish me luck. Aamiin https://t.co/RvzMu2VngR"
2021-07-01 08:57:06,1410522844031700995,"RT @chitaglorya: GIVE AWAY TIME 🤩🤩
LS NCT | 50$ | 680K IDR

Retweet Like Follow me
That's it 

Ends FAST🤸🤸🤸 https://t.co/CsPSF7EeuY"
2021-07-01 08:56:25,1410522670433640451,@johnpremacy Bismillahirrahmanirrahim. All rules done. Makasih kak udah adain GA. Wish me luck. Aamiin https://t.co/m5kdBe1asO
2021-07-01 08:52:33,1410521697510297603,"RT @HRJFEED: jaejae: renjun why are you ears red?
renjun: to match with your hair color so i tried making my ears red 
dreamies: https://t.…"
2021-07-01 08:46:37,1410520204426104838,@renjunbase HUANG RENJUN FIGHTING
